16691
elif item == self.music_list[0]: self.music_thread('https://youtu.be/pdLtYmWDoq8') self.btn_start.clicked.connect(self.game_start_norm)
elif item == self.music_list[1]: self.music_thread('https://www.youtube.com/watch?v=jAhJl87fEOQ') self.btn_start.clicked.connect(self.game_start_norm)
elif item == self.music_list[2]: self.music_thread('https://www.youtube.com/watch?v=gtAiZ8ONgpU') self.btn_start.clicked.connect(self.game_start_hard)
elif item == self.music_list[3]: self.music_thread('https://www.youtube.com/watch?v=o3hMsjMkOB4') self.btn_start.clicked.connect(self.game_start_hard)
elif item == self.music_list[4]: self.music_thread('https://www.youtube.com/watch?v=_XDUam4-pis') self.btn_start.clicked.connect(self.game_start_easy)
elif item == self.music_list[5]: self.music_thread('https://www.youtube.com/watch?v=MWROa7V4FqA') self.btn_start.clicked.connect(self.game_start_hard)
elif item == self.music_list[6]: self.music_thread('https://youtu.be/nwHnJT-AXR0') self.btn_start.clicked.connect(self.game_start_hard)
elif item == self.music_list[7]: self.music_thread('https://youtu.be/OwNJJf2yM04') self.btn_start.clicked.connect(self.game_start_norm)
elif item == self.music_list[8]: self.music_thread('https://youtu.be/wQZkM2ELDXA') self.btn_start.clicked.connect(self.game_start_easy)
elif item == self.music_list[9]: self.music_thread('https://www.youtube.com/watch?v=TBddTpXl-uA') self.btn_start.clicked.connect(self.game_start_easy)
