16621
elif item == self.music_list[0]: self.music_thread('https://www.youtube.com/watch?v=bLALIv5C7Q8') self.btn_start.clicked.connect(self.game_start_hard)
elif item == self.music_list[1]: self.music_thread('https://www.youtube.com/watch?v=7d_cdW-k6pE') self.btn_start.clicked.connect(self.game_start_easy)
elif item == self.music_list[2]: self.music_thread('https://www.youtube.com/watch?v=xXlS6-V5ec0') self.btn_start.clicked.connect(self.game_start_hard)
elif item == self.music_list[3]: self.music_thread('https://www.youtube.com/watch?v=TBddTpXl-uA') self.btn_start.clicked.connect(self.game_start_easy)
elif item == self.music_list[4]: self.music_thread('https://www.youtube.com/watch?v=S122aFkcOiw') self.btn_start.clicked.connect(self.game_start_easy)
elif item == self.music_list[5]: self.music_thread('https://www.youtube.com/watch?v=xc3iDjbYSG8') self.btn_start.clicked.connect(self.game_start_easy)
elif item == self.music_list[6]: self.music_thread('https://www.youtube.com/watch?v=FMIqLQR0CYI') self.btn_start.clicked.connect(self.game_start_hard)
elif item == self.music_list[7]: self.music_thread('https://youtu.be/-tDld3F9xAA') self.btn_start.clicked.connect(self.game_start_norm)
elif item == self.music_list[8]: self.music_thread('https://www.youtube.com/watch?v=YnubLDYNNfQ') self.btn_start.clicked.connect(self.game_start_hard)
elif item == self.music_list[9]: self.music_thread('https://www.youtube.com/watch?v=r39Sufgf7Pc') self.btn_start.clicked.connect(self.game_start_norm)
