16570
elif item == self.music_list[0]: self.music_thread('https://www.youtube.com/watch?v=EOAxIz7VQU8') self.btn_start.clicked.connect(self.game_start_easy)
elif item == self.music_list[1]: self.music_thread('https://youtu.be/IdFeKj798hU') self.btn_start.clicked.connect(self.game_start_hard)
elif item == self.music_list[2]: self.music_thread('https://youtu.be/eV0RwwijHGw') self.btn_start.clicked.connect(self.game_start_hard)
elif item == self.music_list[3]: self.music_thread('https://www.youtube.com/watch?v=xXlS6-V5ec0') self.btn_start.clicked.connect(self.game_start_hard)
elif item == self.music_list[4]: self.music_thread('https://www.youtube.com/watch?v=3zo4F0ZI5wE') self.btn_start.clicked.connect(self.game_start_hard)
elif item == self.music_list[5]: self.music_thread('https://www.youtube.com/watch?v=V5PLNMn3Wfg') self.btn_start.clicked.connect(self.game_start_hard)
elif item == self.music_list[6]: self.music_thread('https://youtu.be/KJSXolyj4DM') self.btn_start.clicked.connect(self.game_start_easy)
elif item == self.music_list[7]: self.music_thread('https://youtu.be/Fdw1DkgWZC8') self.btn_start.clicked.connect(self.game_start_norm)
elif item == self.music_list[8]: self.music_thread('https://www.youtube.com/watch?v=Gf-P9UvVWqw') self.btn_start.clicked.connect(self.game_start_easy)
elif item == self.music_list[9]: self.music_thread('https://youtu.be/Grv0k1dXz3U') self.btn_start.clicked.connect(self.game_start_easy)
