16617
elif item == self.music_list[0]: self.music_thread('https://www.youtube.com/watch?v=DyJga7ny8jE') self.btn_start.clicked.connect(self.game_start_easy)
elif item == self.music_list[1]: self.music_thread('https://www.youtube.com/watch?v=zbIND35CRgw') self.btn_start.clicked.connect(self.game_start_easy)
elif item == self.music_list[2]: self.music_thread('https://youtu.be/TP56DuUpKBE') self.btn_start.clicked.connect(self.game_start_easy)
elif item == self.music_list[3]: self.music_thread('https://www.youtube.com/watch?v=R_WB0dPw6VE') self.btn_start.clicked.connect(self.game_start_norm)
elif item == self.music_list[4]: self.music_thread('https://www.youtube.com/watch?v=HVqxQThIGgk') self.btn_start.clicked.connect(self.game_start_norm)
elif item == self.music_list[5]: self.music_thread('https://www.youtube.com/watch?v=taSWFpvWOag') self.btn_start.clicked.connect(self.game_start_hard)
elif item == self.music_list[6]: self.music_thread('https://www.youtube.com/watch?v=1BhbmhWMwC0') self.btn_start.clicked.connect(self.game_start_easy)
elif item == self.music_list[7]: self.music_thread('https://www.youtube.com/watch?v=3q6oEyVi9Dk') self.btn_start.clicked.connect(self.game_start_easy)
elif item == self.music_list[8]: self.music_thread('https://www.youtube.com/watch?v=pMkIfldadUc') self.btn_start.clicked.connect(self.game_start_easy)
elif item == self.music_list[9]: self.music_thread('https://www.youtube.com/watch?v=Ik_c8iCCw3M') self.btn_start.clicked.connect(self.game_start_norm)
